Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount,Year
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-10-01,-5705.2,2022.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-11-01,-4990.4,2022.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-12-01,-22742.3,2022.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-01-01,-3333.4,2023.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-02-01,-4475.0,2023.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-03-01,-2031.2,2023.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-04-01,-2559.0,2023.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-05-01,-1711.9,2023.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-06-01,2018.3,2023.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-07-01,-405.3,2023.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-08-01,-3637.5,2023.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-09-01,-4405.3,2023.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-10-01,-231.4,2023.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-11-01,-1483.4,2023.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-12-01,3617.1,2023.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-01-01,-9420.05,2024.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-02-01,-7045.45,2024.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-03-01,-3852.15,2024.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-04-01,-3658.04,2024.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-05-01,-2459.69,2024.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-06-01,3245.55,2024.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-07-01,-14497.37,2024.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-08-01,-19123.72,2024.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-09-01,-10434.7,2024.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-10-01,-11776.48,2024.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-11-01,-10531.01,2024.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-12-01,-3094.14,2024.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-01-01,-5428.13,2025.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-02-01,-258.67,2025.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-03-01,8411.47,2025.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-04-01,5393.49,2025.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-05-01,-658.99,2025.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-06-01,-374.05,2025.0
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-07-01,7006.84,2025.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1960-01-01,1.5,1960.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1961-01-01,2.3,1961.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1962-01-01,-0.9,1962.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1963-01-01,1.2,1963.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1964-01-01,0.3,1964.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1965-01-01,-2.6,1965.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1966-01-01,-4.7,1966.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1967-01-01,-6.4,1967.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1968-01-01,2.2,1968.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1969-01-01,-8.3,1969.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1970-01-01,-13.4,1970.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1971-01-01,-20.4,1971.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1972-01-01,-6.3,1972.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1973-01-01,-6.6,1973.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1974-01-01,-1.1,1974.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1975-01-01,-18.2,1975.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1976-01-01,-41.1,1976.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1977-01-01,20.2,1977.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1978-01-01,-148.7,1978.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1979-01-01,-202.0,1979.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1980-01-01,-272.0,1980.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1981-01-01,-260.0,1981.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1982-01-01,-331.1,1982.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1983-01-01,-262.0,1983.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1984-01-01,-29.0,1984.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1985-01-01,90.0,1985.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1986-01-01,-95.5,1986.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1987-01-01,-257.0,1987.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1988-01-01,-447.1,1988.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1989-01-01,-517.9,1989.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1990-01-01,-352.2,1990.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1991-01-01,-384.3,1991.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1992-01-01,-344.8,1992.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1993-01-01,-350.9,1993.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1994-01-01,-289.4,1994.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1995-01-01,-184.3,1995.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1996-01-01,-112.6,1996.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1997-01-01,-122.4,1997.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1998-01-01,-118.3,1998.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1999-01-01,-185.1,1999.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2000-01-01,-89.6,2000.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2001-01-01,69.7,2001.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2002-01-01,-122.1,2002.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2003-01-01,-209.8,2003.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2004-01-01,-150.9,2004.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2005-01-01,-147.7,2005.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2006-01-01,-126.5,2006.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2007-01-01,-78.2,2007.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2008-01-01,-41.1,2008.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2009-01-01,98.2,2009.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2010-01-01,-216.1,2010.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2011-01-01,-485.5,2011.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2012-01-01,-432.5,2012.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2013-01-01,-346.1,2013.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2014-01-01,-376.3,2014.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2015-01-01,-553.2,2015.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2016-01-01,-838.5,2016.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2017-01-01,-998.4,2017.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2018-01-01,-944.3,2018.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2019-01-01,-785.4,2019.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2020-01-01,-1965.8,2020.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2021-01-01,-1961.9,2021.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2022-01-01,-2981.8,2022.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2023-01-01,-2508.1,2023.0
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2024-01-01,-2120.6,2024.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2010-01-01,-607540.41,2010.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2011-01-01,-816986.7,2011.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2012-01-01,-949230.0,2012.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2013-01-01,-1153490.2,2013.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2014-01-01,-835644.0,2014.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2015-01-01,-1557800.0,2015.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2016-01-01,-2140043.35,2016.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2017-01-01,-5101243.34,2017.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2018-01-01,-3584739.0,2018.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2019-01-01,-4915356.0,2019.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2020-01-01,-6171796.0,2020.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2021-01-01,-6910166.0,2021.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2022-01-01,-9330372.0,2022.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2023-01-01,-13501819.0,2023.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-01-01,25009.2,2010.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-02-01,-61485.7,2010.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-03-01,-70920.0,2010.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-04-01,87412.2,2010.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-05-01,69415.3,2010.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-06-01,-154316.7,2010.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-07-01,-96541.1,2010.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-08-01,45538.6,2010.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-09-01,201678.0,2010.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-10-01,-384737.3,2010.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-11-01,-216928.9,2010.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-12-01,-51664.01,2010.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-01-01,-57621.3,2011.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-02-01,-60801.5,2011.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-03-01,-89359.0,2011.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-04-01,-50768.4,2011.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-05-01,-239470.8,2011.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-06-01,-52805.4,2011.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-07-01,307833.4,2011.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-08-01,-297356.4,2011.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-09-01,-171607.7,2011.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-10-01,295923.7,2011.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-11-01,-267067.6,2011.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-12-01,-133885.7,2011.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-01-01,106913.0,2012.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-02-01,-137436.0,2012.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-03-01,-56022.0,2012.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-04-01,-71683.0,2012.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-05-01,-93138.3,2012.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-06-01,-29888.7,2012.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-07-01,-189952.0,2012.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-08-01,-94198.0,2012.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-09-01,-176509.0,2012.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-10-01,-134218.0,2012.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-11-01,-22205.0,2012.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-12-01,-50893.0,2012.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-01-01,147158.0,2013.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-02-01,-317091.0,2013.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-03-01,61043.0,2013.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-04-01,-183218.0,2013.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-05-01,-72842.0,2013.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-06-01,-48441.0,2013.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-07-01,-25793.7,2013.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-08-01,17188.0,2013.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-09-01,-109939.0,2013.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-10-01,-197849.0,2013.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-11-01,-83168.0,2013.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-12-01,-340537.5,2013.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-01-01,-101543.0,2014.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-02-01,-29604.0,2014.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-03-01,-71555.0,2014.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-04-01,-68107.0,2014.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-05-01,-24599.0,2014.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-06-01,47746.0,2014.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-07-01,-135523.0,2014.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-08-01,-151491.0,2014.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-09-01,23235.0,2014.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-10-01,-78340.0,2014.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-11-01,-90538.0,2014.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-12-01,-155325.0,2014.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-01-01,-107769.0,2015.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-02-01,13489.0,2015.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-03-01,-96237.0,2015.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-04-01,-41094.0,2015.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-05-01,-391352.0,2015.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-06-01,-53502.0,2015.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-07-01,-15900.0,2015.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-08-01,-148142.0,2015.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-09-01,18533.0,2015.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-10-01,35253.0,2015.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-11-01,-185918.0,2015.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-12-01,-585161.0,2015.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-01-01,89609.0,2016.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-02-01,-400385.0,2016.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-03-01,-203966.0,2016.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-04-01,-363302.0,2016.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-05-01,-173041.0,2016.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-06-01,-174993.0,2016.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-07-01,-161729.0,2016.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-08-01,-65336.84,2016.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-09-01,-124183.81,2016.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-10-01,-127214.11,2016.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-11-01,-86336.11,2016.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-12-01,-349165.49,2016.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-01-01,234069.0,2017.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-02-01,-938533.05,2017.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-03-01,-961630.69,2017.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-04-01,-266860.55,2017.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-05-01,-193372.28,2017.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-06-01,-342277.0,2017.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-07-01,-386069.0,2017.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-08-01,-383930.0,2017.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-09-01,-261914.0,2017.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-10-01,-316689.75,2017.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-11-01,-488349.03,2017.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-12-01,-795687.0,2017.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-01-01,-422270.0,2018.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-02-01,-351272.0,2018.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-03-01,-555794.0,2018.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-04-01,-245943.0,2018.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-05-01,-151250.0,2018.0
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-06-01,-133530.0,2018.0
