country,country_code,year,budget_deficit_surplus,capital_expenditure,consumer_price_index_cpi,defence_expenditure,education_expenditure,expenditure,exports,food_inflation,gdp_growth_rate,gdp_per_capita,government_debt,health_expenditure,imports,inflation_rate,interest_rate,labour_force,nominal_gdp,population,real_gdp,revenue,tax_revenue,unemployment_rate,value_added_tax_vat,risk_score,debt_to_gdp,budget_balance,deficit_to_gdp,revenue_to_gdp,tax_revenue_to_gdp,tax_effort,expenditure_to_gdp
Togo,TGO,1979.0,,,,,,,61.81,,,,234.7,,-98.77,,,,212.8,2761240.0,1139.79,,49.9,,,99.52295,110.29135338345864,,,,23.44924812030075,,
Togo,TGO,1980.0,,,,,,,100.52,,,,237.11,,-110.74,,,,238.4,2838110.0,1305.75,,60.0,,,99.730576,99.45889261744966,,,,25.167785234899327,,
Togo,TGO,1981.0,,,,,,,102.64,,,,273.18,,-112.48,,,,258.0,2925865.0,1262.65,,54.1,,,99.76579,105.88372093023256,,,,20.968992248062015,,
Togo,TGO,1982.0,,,,,,,113.31,,,,312.47,,-134.12,,,,269.7,3023343.0,1217.62,,64.5,,,99.68797,115.85836114200964,,,,23.915461624026698,,
Togo,TGO,1983.0,,,,,,,104.22,,,,349.33,,-111.19,,,,298.0,3126635.0,1151.37,,62.0,,,99.543236,117.2248322147651,,,,20.80536912751678,,
Togo,TGO,1984.0,,,,,,,127.14,,,,353.02,,-115.01,,,,313.8,3232244.0,1215.7,,68.7,,,99.76841,112.49840662842574,,,,21.892925430210326,,
Togo,TGO,1985.0,,,,,,,126.69,,,,420.18,,-136.46,,,,342.5,3336508.0,1283.23,,77.0,,,99.64759,122.68029197080293,,,,22.48175182481752,,
Togo,TGO,1986.0,,,,,,,125.49,,,,368.88,,-144.95,,,,367.4,3439370.0,1303.17,,78.6,,,99.78974,100.40283070223191,,,,21.393576483396842,,
Togo,TGO,1987.0,,,,,,,119.47,,,,371.11,,-131.37,,,,375.4,3544927.0,1309.61,,73.5,,,99.729866,98.85721896643581,,,,19.579115610015986,,
Togo,TGO,1988.0,,,,,,,129.67,,,,364.07,,-150.25,,,,412.1,3653420.0,1390.65,,79.6,,,99.77452,88.34506187818491,,,,19.315700072797863,,
Togo,TGO,1989.0,,,,,,,131.34,,,,375.24,,-149.97,,,,431.6,3763657.0,1447.9,,83.8,,,99.19721,86.94161260426321,,,,19.416126042632065,,
Togo,TGO,1990.0,-12.9,32.2,,,,127.6,139.9,,-0.3,,348.65,,-164.1,,,,687.76,3875947.0,1686.54,127.6,82.5,,,14.275068,50.693555891590094,0.0,0.0,18.55298359892986,11.995463533790858,64.65517241379311,18.55298359892986
Togo,TGO,1991.0,-29.4,20.4,,,,115.0,145.12,,-0.52,,381.19,,-159.96,,,,704.12,3990215.0,1677.79,115.0,68.9,,,5.487553,54.137078907004486,0.0,0.0,16.332443333522694,9.785263875475772,59.913043478260875,16.332443333522694
Togo,TGO,1992.0,-18.2,15.7,,,,98.8,111.1,,-3.23,,358.05,,-144.9,,,,692.78,4106219.0,1623.6,98.8,54.9,,,9.357324,51.68307399174341,0.0,0.0,14.26138167960969,7.924593666098906,55.56680161943321,14.26138167960969
Togo,TGO,1993.0,-53.8,8.2,,,,93.1,74.76,,-15.73,,366.28,,-106.27,,,,564.94,4078392.0,1369.09,93.1,30.9,,,99.8569,64.83520373845009,0.0,0.0,16.47962615498991,5.469607391935425,33.190118152524164,16.47962615498991
Togo,TGO,1994.0,-59.3,12.4,,,,135.9,182.32,,14.56,,808.23,,-202.94,,,,858.5,4092612.0,1568.43,135.9,60.3,,,99.9252,94.14443797320908,0.0,0.0,15.829935934769948,7.023878858474082,44.370860927152314,15.829935934769948
Togo,TGO,1995.0,-42.0,22.9,94.6,,,147.2,188.38,,5.37,,736.62,,-252.8,,,,1019.32,4279566.0,1652.6,147.2,88.8,,,98.867096,72.26582427500686,0.0,0.0,14.440999882274456,8.71169014637209,60.32608695652174,14.440999882274456
Togo,TGO,1996.0,-24.2,15.1,97.8,,,150.7,225.41,,7.67,,761.25,,-290.45,,,,1141.78,4445883.0,1780.56,150.7,98.1,,,6.4083633,66.67221356128151,0.0,0.0,13.19868976510361,8.591847816567114,65.09621765096217,13.19868976510361
Togo,TGO,1997.0,-20.8,17.6,64.8,,,161.2,246.58,,3.81,,785.45,,-309.65,,,,1326.67,4592550.0,1848.0,161.2,115.7,,,0.14828904,59.20462511400725,0.0,0.0,12.150723239388844,8.7210836153678,71.7741935483871,12.150723239388844
Togo,TGO,1998.0,-71.8,34.2,67.2,,,212.3,247.94,4.4,-2.3,,868.31,,-326.51,3.61,,,1269.1,4728297.0,1806.4,212.3,115.0,,,99.805466,68.41935229690331,0.0,0.0,16.728390197777955,9.061539673784573,54.168629298162976,16.728390197777955
Togo,TGO,1999.0,-33.2,29.0,67.5,,,175.0,241.03,-4.89,2.62,,937.86,,-301.34,0.48,,,1326.91,4867941.0,1852.66,175.0,112.7,,,97.82108,70.68000090435673,0.0,0.0,13.188535771077165,8.493417036573693,64.4,13.188535771077165
Togo,TGO,2000.0,-54.6,28.3,71.4,,,175.8,257.61,6.33,-0.96,,902.2,,-344.92,5.74,,,1496.23,5008035.0,1834.81,175.8,103.9,,,4.8134985,60.298216183340806,0.0,0.0,11.749530486623048,6.944119553811914,59.10125142207053,11.749530486623048
Togo,TGO,2001.0,-20.0,22.8,68.7,,,152.1,261.85,-11.8,0.82,,950.3,,-378.3,-3.77,,,1533.19,5145426.0,1849.92,152.1,108.2,,,0.11316749,61.98188091495509,0.0,0.0,9.920492567783509,7.057181432177356,71.13740959894807,9.920492567783509
Togo,TGO,2002.0,-7.0,14.4,73.2,,,135.3,295.69,13.35,3.83,,893.5,,-401.15,6.6,,,1671.88,5281538.0,1920.71,135.3,115.5,,,0.10347221,53.44283082517883,0.0,0.0,8.092686077948178,6.908390554346005,85.36585365853658,8.092686077948178
Togo,TGO,2003.0,17.0,10.4,73.1,,,153.8,347.39,-4.18,6.72,,827.0,,-438.48,-0.18,,,1732.66,5421001.0,2049.78,153.8,148.8,,,0.09768589,47.7300797617536,0.0,0.0,8.876525111677998,8.587951473456997,96.74902470741222,8.876525111677998
Togo,TGO,2004.0,13.7,15.8,72.5,,,165.8,317.51,-4.28,-0.98,,781.4,,-450.75,-0.79,,,1682.93,5565218.0,2029.72,165.8,161.0,,,0.06820113,46.430927014195476,0.0,0.0,9.851865496485297,9.566648642546035,97.1049457177322,9.851865496485297
Togo,TGO,2005.0,-31.9,36.6,76.9,,,219.8,334.46,6.4,-4.67,,820.4,,-483.91,5.99,13.04,,1698.71,5711597.0,1935.01,219.8,162.0,,,0.056884345,48.29547126937499,0.0,0.0,12.93923035715337,9.536648397901937,73.70336669699726,12.93923035715337
Togo,TGO,2006.0,-32.3,47.3,79.9,,,244.2,329.61,4.69,2.65,,839.95,,-496.26,3.93,8.53,,1734.93,5874240.0,1986.29,244.2,179.1,,,0.06937489,48.414057051293135,0.0,0.0,14.075495841330774,10.323183067904756,73.34152334152334,14.075495841330774
Togo,TGO,2007.0,-7.9,24.1,80.7,,,231.6,324.41,1.84,-1.18,,847.2,,-513.76,1.09,11.14,,1799.65,6047537.0,1962.95,231.6,195.9,,,0.05515308,47.07582029839135,0.0,0.0,12.869169005084322,10.885449948601117,84.58549222797927,12.869169005084322
Togo,TGO,2008.0,-3.4,49.9,83.7,,,253.3,381.8,8.07,4.04,,680.0,,-585.39,3.67,10.58,,2042.17,6222482.0,2042.17,253.3,211.2,,,0.08734138,33.29791349397944,0.0,0.0,12.403472776507343,10.341940191071261,83.37939202526647,12.403472776507343
Togo,TGO,2009.0,-9.0,92.2,89.92,,,326.3,426.4,19.39,5.45,,770.124,,-621.0,7.42,9.58,,2220.67,6398624.0,2153.54,326.3,229.1,,,0.06834532,34.67980384298433,0.0,0.0,14.693763593870319,10.316706219294176,70.21146184492798,14.693763593870319
Togo,TGO,2010.0,4.6,123.6,91.69,,,354.5,483.5,4.09,5.85,,260.3,,705.5,1.98,9.44,,2348.49,6571855.0,2279.62,354.5,246.7,,,0.025298769,11.083717622812959,0.0,0.0,15.094805598490947,10.504622118893417,69.59097320169252,15.094805598490947
Togo,TGO,2011.0,-19.7,144.2,95.99,,,420.8,556.2,3.21,5.82,,241.9,,953.1,4.69,9.25,,2555.32,6748672.0,2412.37,420.8,291.4,,,0.023535114,9.4665247405413,0.0,0.0,16.467604840098303,11.403659815600394,69.24904942965779,16.467604840098303
Togo,TGO,2012.0,-115.4,175.1,97.32,,,535.0,670.7,-1.45,6.3,,278.8,,955.5,1.38,9.56,,2763.92,6926635.0,2564.41,535.0,327.7,,,1.5752709,10.087122637413529,0.0,0.0,19.356566036643606,11.856348953660019,61.25233644859813,19.356566036643606
Togo,TGO,2013.0,-94.8,162.2,100.67,,,614.4,751.9,4.84,5.82,,357.4,,1182.0,3.45,9.23,,2974.13,7106229.0,2713.77,614.4,402.8,,,1.3185339,12.016959581457433,0.0,0.0,20.658142044900522,13.543456405738821,65.55989583333334,20.658142044900522
Togo,TGO,2014.0,-74.7,207.3,98.62,,,636.7,655.5,-9.48,5.63,,382.3,,1093.9,-2.04,8.88,,3156.75,7288383.0,2866.64,636.7,458.2,,,11.503543,12.110556743486182,0.0,0.0,20.169478102478816,14.514928328185633,71.96481859588502,20.169478102478816
Togo,TGO,2015.0,-152.4,277.7,101.39,,,780.6,597.7,6.95,5.47,,527.2,,1208.5,2.81,8.36,,3402.69,7473229.0,3023.39,780.6,516.3,,,14.606425,15.49362416206002,0.0,0.0,22.940673408391596,15.173289368117576,66.141429669485,22.940673408391596
Togo,TGO,2016.0,-217.7,332.4,103.19,,,912.7,614.2,5.37,5.7,,564.1,,1185.9,1.77,9.44,,3597.8,7661354.0,3196.75,912.7,568.5,,,98.89627,15.679026071488131,0.0,0.0,25.36828061593196,15.801323030741008,62.28771776049085,25.36828061593196
Togo,TGO,2017.0,-7.8,174.5,101.65,,,717.7,591.5,-3.0,4.0,,550.2,,965.3,-1.5,8.67,,3708.9,7852795.0,3324.88,717.7,563.2,,,41.466976,14.83458707433471,0.0,0.0,19.350750896492222,15.185095311278276,78.47289954019786,19.350750896492222
Togo,TGO,2018.0,-23.1,201.69,102.05,,,789.0,600.4,-1.05,4.8,,600.8,,1035.1,0.4,8.74,,3904.4,8046679.0,3484.31,789.0,546.9,,,3.4036536,15.387767646757503,0.0,0.0,20.20797049482635,14.00727384489294,69.31558935361217,20.20797049482635
Togo,TGO,2019.0,68.0,129.75,104.64,,,753.7,618.2,3.96,4.9,,751.3,,1061.7,2.54,8.349,,4097.1,8243094.0,3655.85,753.7,626.2,,,0.046080746,18.33736057211198,0.0,0.0,18.395938590710504,15.28398135266408,83.08345495555261,18.395938590710504
Togo,TGO,2020.0,-307.5,394.19,105.4,,,1131.3,695.0,-1.67,2.0,,981.3,,1123.2,0.7,7.51,,4259.3,8442580.0,3728.53,1131.3,655.2,,,53.39096,23.03899701828939,0.0,0.0,26.560702462846002,15.382809381823304,57.91567223548131,26.560702462846002
Togo,TGO,2021.0,-215.5,379.83,107.41,,,1139.4,720.8,4.91,5.99,,1064.0,,1275.4,1.9,7.4,,4625.84,8644829.0,3951.91,1139.4,779.6,,,2.2331505,23.001227885097624,0.0,0.0,24.631202116804733,16.853155318817773,68.4219764788485,24.631202116804733
Togo,TGO,2022.0,-422.3,610.8,115.4,,,1477.2,899.2,16.8,5.9,,3337.3,,1616.0,7.5,7.7,,5104.8,8848699.0,4183.09,1477.2,864.8,,,98.22943,65.37572480802383,0.0,0.0,28.937470615890927,16.940918351355585,58.543189818575684,28.937470615890927
Togo,TGO,2023.0,-370.5,610.8,124.0,,,1642.8,953.3,5.6,6.5,,3707.9,,1708.9,7.4,7.65,,5613.2,9053799.0,4452.7,1642.8,991.6,,,81.55659,66.05679469821136,0.0,0.0,29.266728425853344,17.6655027435331,60.36036036036037,29.266728425853344
Togo,TGO,2024.0,-362.6,,126.39,,,1703.6,989.6,0.37,6.3,,4156.6,,1819.7,1.95,7.49,,6098.4,,4731.47,1703.6,1113.4,,,65.26626,68.15886134067954,0.0,0.0,27.9351961170143,18.257247802702352,65.3557173045316,27.9351961170143
Togo,TGO,2025.0,,,102.8,,,,,9.1,,,,,,2.2,7.67,,,,,,,,,9.538279,,,,,,,
